Obiekt tst		Ukryta decyzja eksperta		Decyzja naszego klasyfikatora		Poprawnie?
-------------------------------------------------------------------------------------------------------------
x98				0.000000				0.0			Tak
x99				0.000000				0.0			Tak
x100				0.000000				0.0			Tak
x101				1.000000				1.0			Tak
x102				0.000000				0.0			Tak
x103				0.000000				0.0			Tak
x104				0.000000				0.0			Tak
x105				0.000000				0.0			Tak
x106				0.000000				0.0			Tak
x107				1.000000				0.0			Nie
x108				0.000000				0.0			Tak
x109				0.000000				1.0			Nie
x110				0.000000				0.0			Tak
x111				1.000000				1.0			Tak
x112				0.000000				0.0			Tak
x113				0.000000				0.0			Tak
x114				1.000000				1.0			Tak
x115				0.000000				0.0			Tak
x116				0.000000				0.0			Tak
x117				0.000000				0.0			Tak
x118				0.000000				0.0			Tak
x119				1.000000				1.0			Tak
x120				0.000000				0.0			Tak
x121				0.000000				0.0			Tak
x122				1.000000				1.0			Tak
x123				1.000000				1.0			Tak
x124				0.000000				0.0			Tak
x125				0.000000				0.0			Tak
x126				1.000000				1.0			Tak
x127				0.000000				0.0			Tak
x128				1.000000				1.0			Tak
x129				1.000000				1.0			Tak
x130				1.000000				0.0			Nie
x131				0.000000				0.0			Tak
x132				0.000000				0.0			Tak
x133				1.000000				0.0			Nie
x134				1.000000				0.0			Nie
x135				0.000000				0.0			Tak
x136				0.000000				0.0			Tak
x137				1.000000				1.0			Tak
x138				0.000000				0.0			Tak
x139				1.000000				1.0			Tak
x140				0.000000				0.0			Tak
x141				0.000000				0.0			Tak
x142				0.000000				0.0			Tak
x143				1.000000				0.0			Nie
x144				0.000000				0.0			Tak
x145				1.000000				0.0			Nie
x146				0.000000				0.0			Tak
x147				0.000000				0.0			Tak
x148				0.000000				0.0			Tak
x149				0.000000				0.0			Tak
x150				1.000000				1.0			Tak
x151				1.000000				0.0			Nie
x152				0.000000				0.0			Tak
x153				0.000000				0.0			Tak
x154				1.000000				0.0			Nie
x155				0.000000				0.0			Tak
x156				0.000000				0.0			Tak
x157				0.000000				0.0			Tak
x158				1.000000				1.0			Tak
x159				0.000000				0.0			Tak
x160				1.000000				1.0			Tak
x161				0.000000				0.0			Tak
x162				0.000000				0.0			Tak
x163				0.000000				0.0			Tak
x164				0.000000				0.0			Tak
x165				1.000000				0.0			Nie
x166				0.000000				0.0			Tak
x167				0.000000				0.0			Tak
x168				0.000000				1.0			Nie
x169				1.000000				1.0			Tak
x170				0.000000				0.0			Tak
x171				0.000000				0.0			Tak
x172				1.000000				1.0			Tak
x173				1.000000				1.0			Tak
x174				1.000000				0.0			Nie
x175				1.000000				1.0			Tak
x176				1.000000				0.0			Nie
x177				1.000000				1.0			Tak
x178				0.000000				0.0			Tak
x179				0.000000				0.0			Tak
x180				1.000000				0.0			Nie
x181				0.000000				0.0			Tak
x182				0.000000				0.0			Tak
x183				1.000000				0.0			Nie
x184				0.000000				0.0			Tak
x185				0.000000				0.0			Tak
x186				1.000000				1.0			Tak
x187				1.000000				1.0			Tak
x188				1.000000				0.0			Nie
x189				1.000000				0.0			Nie
x190				0.000000				0.0			Tak
x191				1.000000				0.0			Nie
x192				1.000000				1.0			Tak
x193				0.000000				0.0			Tak
x194				0.000000				0.0			Tak
x195				0.000000				0.0			Tak
x196				1.000000				1.0			Tak
x197				1.000000				1.0			Tak
x198				0.000000				0.0			Tak
x199				0.000000				0.0			Tak
x200				1.000000				1.0			Tak
x201				0.000000				0.0			Tak
x202				0.000000				0.0			Tak
x203				0.000000				0.0			Tak
x204				0.000000				0.0			Tak
x205				1.000000				1.0			Tak
x206				0.000000				0.0			Tak
x207				1.000000				1.0			Tak
x208				0.000000				0.0			Tak
x209				1.000000				1.0			Tak
x210				0.000000				0.0			Tak
x211				0.000000				0.0			Tak
x212				1.000000				1.0			Tak
x213				0.000000				0.0			Tak
x214				0.000000				0.0			Tak
x215				1.000000				0.0			Nie
x216				0.000000				0.0			Tak
x217				0.000000				0.0			Tak
x218				1.000000				1.0			Tak
x219				1.000000				1.0			Tak
x220				0.000000				0.0			Tak
x221				1.000000				1.0			Tak
x222				0.000000				0.0			Tak
x223				1.000000				1.0			Tak
x224				0.000000				0.0			Tak
x225				0.000000				0.0			Tak
x226				0.000000				0.0			Tak
x227				1.000000				1.0			Tak
x228				0.000000				0.0			Tak
x229				1.000000				1.0			Tak
x230				1.000000				1.0			Tak
x231				1.000000				0.0			Nie
x232				0.000000				0.0			Tak
x233				0.000000				0.0			Tak
x234				1.000000				1.0			Tak
x235				1.000000				0.0			Nie
x236				0.000000				0.0			Tak
x237				0.000000				0.0			Tak
x238				0.000000				0.0			Tak
x239				0.000000				0.0			Tak
x240				1.000000				0.0			Nie
x241				0.000000				0.0			Tak
x242				1.000000				0.0			Nie
x243				0.000000				1.0			Nie
x244				1.000000				0.0			Nie
x245				1.000000				1.0			Tak
x246				1.000000				1.0			Tak
x247				0.000000				0.0			Tak
x248				0.000000				0.0			Tak
x249				1.000000				0.0			Nie
x250				1.000000				1.0			Tak
x251				0.000000				0.0			Tak
x252				1.000000				1.0			Tak
x253				1.000000				1.0			Tak
x254				1.000000				1.0			Tak
x255				0.000000				0.0			Tak
x256				1.000000				0.0			Nie
x257				1.000000				0.0			Nie
x258				1.000000				1.0			Tak
x259				1.000000				1.0			Tak
x260				1.000000				0.0			Nie
x261				0.000000				0.0			Tak
x262				0.000000				1.0			Nie
x263				0.000000				0.0			Tak
x264				0.000000				0.0			Tak
x265				0.000000				0.0			Tak
x266				1.000000				1.0			Tak
x267				1.000000				1.0			Tak
x268				0.000000				0.0			Tak
x269				0.000000				0.0			Tak
x270				0.000000				1.0			Nie
x271				1.000000				0.0			Nie
x272				0.000000				0.0			Tak
x273				0.000000				0.0			Tak
x274				0.000000				0.0			Tak
x275				1.000000				1.0			Tak
x276				0.000000				0.0			Tak
x277				0.000000				0.0			Tak
x278				1.000000				1.0			Tak
x279				1.000000				1.0			Tak
x280				1.000000				1.0			Tak
x281				0.000000				0.0			Tak
x282				1.000000				1.0			Tak
x283				1.000000				1.0			Tak
x284				0.000000				0.0			Tak
x285				0.000000				0.0			Tak
x286				0.000000				0.0			Tak
x287				1.000000				0.0			Nie
x288				0.000000				0.0			Tak
x289				1.000000				1.0			Tak
x290				1.000000				1.0			Tak
x291				0.000000				0.0			Tak
x292				0.000000				0.0			Tak
x293				0.000000				0.0			Tak
x294				0.000000				0.0			Tak
x295				1.000000				0.0			Nie
x296				1.000000				1.0			Tak
x297				1.000000				1.0			Tak
x298				0.000000				1.0			Nie
x299				1.000000				0.0			Nie
x300				1.000000				0.0			Nie
x301				0.000000				0.0			Tak
x302				1.000000				1.0			Tak
x303				0.000000				0.0			Tak
x304				1.000000				0.0			Nie
x305				0.000000				0.0			Tak
x306				0.000000				0.0			Tak
x307				1.000000				1.0			Tak
x308				0.000000				0.0			Tak
x309				1.000000				1.0			Tak
x310				1.000000				1.0			Tak
x311				0.000000				0.0			Tak
x312				1.000000				1.0			Tak
x313				0.000000				0.0			Tak
x314				1.000000				0.0			Nie
x315				0.000000				0.0			Tak
x316				0.000000				0.0			Tak
x317				0.000000				0.0			Tak
x318				1.000000				0.0			Nie
x319				0.000000				0.0			Tak
x320				1.000000				1.0			Tak
x321				0.000000				0.0			Tak
x322				0.000000				1.0			Nie
x323				0.000000				0.0			Tak
x324				0.000000				0.0			Tak
x325				0.000000				0.0			Tak
x326				1.000000				1.0			Tak
x327				1.000000				0.0			Nie
x328				0.000000				0.0			Tak
x329				1.000000				1.0			Tak
x330				0.000000				0.0			Tak
x331				0.000000				0.0			Tak
x332				1.000000				0.0			Nie
x333				1.000000				0.0			Nie
x334				0.000000				0.0			Tak
x335				1.000000				0.0			Nie
x336				1.000000				0.0			Nie
x337				0.000000				0.0			Tak
x338				1.000000				0.0			Nie
x339				1.000000				0.0			Nie
x340				0.000000				0.0			Tak
x341				0.000000				0.0			Tak
x342				1.000000				0.0			Nie
x343				0.000000				0.0			Tak
x344				0.000000				0.0			Tak
x345				1.000000				0.0			Nie
-------------------------------------------------------------------------------------------------------------
