Obiekt tst		Ukryta decyzja eksperta		Decyzja naszego klasyfikatora		Poprawnie?
-------------------------------------------------------------------------------------------------------------
x232				0.000000				0.0			Tak
x233				1.000000				1.0			Tak
x234				0.000000				1.0			Nie
x235				0.000000				0.0			Tak
x236				1.000000				1.0			Tak
x237				0.000000				0.0			Tak
x238				0.000000				0.0			Tak
x239				0.000000				0.0			Tak
x240				1.000000				1.0			Tak
x241				1.000000				1.0			Tak
x242				0.000000				0.0			Tak
x243				0.000000				0.0			Tak
x244				1.000000				1.0			Tak
x245				0.000000				0.0			Tak
x246				0.000000				0.0			Tak
x247				0.000000				0.0			Tak
x248				0.000000				0.0			Tak
x249				0.000000				0.0			Tak
x250				0.000000				0.0			Tak
x251				1.000000				0.0			Nie
x252				0.000000				0.0			Tak
x253				0.000000				0.0			Tak
x254				1.000000				0.0			Nie
x255				0.000000				0.0			Tak
x256				0.000000				0.0			Tak
x257				1.000000				1.0			Tak
x258				1.000000				1.0			Tak
x259				1.000000				1.0			Tak
x260				1.000000				1.0			Tak
x261				1.000000				0.0			Nie
x262				0.000000				0.0			Tak
x263				1.000000				0.0			Nie
x264				0.000000				0.0			Tak
x265				0.000000				1.0			Nie
x266				1.000000				1.0			Tak
x267				0.000000				0.0			Tak
x268				1.000000				1.0			Tak
x269				1.000000				0.0			Nie
x270				0.000000				0.0			Tak
x271				0.000000				0.0			Tak
x272				1.000000				1.0			Tak
x273				0.000000				0.0			Tak
x274				0.000000				0.0			Tak
x275				1.000000				1.0			Tak
x276				0.000000				0.0			Tak
x277				0.000000				0.0			Tak
x278				0.000000				0.0			Tak
x279				1.000000				0.0			Nie
x280				0.000000				0.0			Tak
x281				0.000000				1.0			Nie
x282				1.000000				1.0			Tak
x283				0.000000				0.0			Tak
x284				0.000000				0.0			Tak
x285				1.000000				0.0			Nie
x286				0.000000				0.0			Tak
x287				0.000000				0.0			Tak
x288				0.000000				0.0			Tak
x289				0.000000				1.0			Nie
x290				1.000000				1.0			Tak
x291				1.000000				1.0			Tak
x292				0.000000				0.0			Tak
x293				1.000000				1.0			Tak
x294				0.000000				0.0			Tak
x295				1.000000				0.0			Nie
x296				0.000000				0.0			Tak
x297				0.000000				0.0			Tak
x298				0.000000				0.0			Tak
x299				1.000000				1.0			Tak
x300				0.000000				0.0			Tak
x301				0.000000				0.0			Tak
x302				0.000000				0.0			Tak
x303				1.000000				1.0			Tak
x304				0.000000				0.0			Tak
x305				1.000000				0.0			Nie
x306				1.000000				0.0			Nie
x307				0.000000				0.0			Tak
x308				1.000000				1.0			Tak
x309				0.000000				0.0			Tak
x310				1.000000				1.0			Tak
x311				0.000000				0.0			Tak
x312				1.000000				1.0			Tak
x313				0.000000				0.0			Tak
x314				1.000000				1.0			Tak
x315				0.000000				0.0			Tak
x316				0.000000				0.0			Tak
x317				0.000000				0.0			Tak
x318				1.000000				0.0			Nie
x319				0.000000				0.0			Tak
x320				0.000000				0.0			Tak
x321				0.000000				0.0			Tak
x322				1.000000				1.0			Tak
x323				1.000000				1.0			Tak
x324				1.000000				0.0			Nie
x325				0.000000				0.0			Tak
x326				1.000000				1.0			Tak
x327				0.000000				0.0			Tak
x328				0.000000				0.0			Tak
x329				1.000000				0.0			Nie
x330				0.000000				1.0			Nie
x331				0.000000				0.0			Tak
x332				1.000000				1.0			Tak
x333				1.000000				0.0			Nie
x334				0.000000				0.0			Tak
x335				0.000000				0.0			Tak
x336				1.000000				0.0			Nie
x337				1.000000				0.0			Nie
x338				1.000000				0.0			Nie
x339				0.000000				0.0			Tak
x340				0.000000				0.0			Tak
x341				1.000000				1.0			Tak
x342				0.000000				0.0			Tak
x343				0.000000				0.0			Tak
x344				0.000000				0.0			Tak
x345				0.000000				0.0			Tak
-------------------------------------------------------------------------------------------------------------
